PC_Timestamp,Seq_Num,Packet_Type,time_ms,engine_count,gear_count,engine_rpm,secondary_rpm,filtered_engine_rpm,filtered_secondary_rpm,target_rpm,engine_rpm_error,ecvt_velocity_command,ecvt_velocity,ecvt_pos,ecvt_iq,ecvt_bus_voltage,ecvt_bus_current,ecvt_total_charge_used,ecvt_total_power_used,ecvt_inbound_limit_switch,ecvt_outbound_limit_switch,ecvt_engage_limit_switch,centerlock_velocity_command,centerlock_velocity,centerlock_pos,centerlock_iq,centerlock_bus_voltage,centerlock_bus_current,centerlock_total_charge_used,centerlock_total_power_used,centerlock_inbound_limit_switch,centerlock_outbound_limit_switch
1783468538.637979,10,1,100.0,120.466273,89.420819,3011.656827,1073.049831,3070.913033,1042.73699,3000.0,70.913033,0.9786,0.992583,0.160228,0.255662,48.01306,0.049746,5e-06,0.903433,0.0,0.0,0.0,0.0,0.300835,0.00071,0.0,48.039361,0.0,0.0,0.055469,1.0,0.0
1783468538.647979,11,1,110.0,134.328494,99.290201,3052.920329,1083.165827,3069.113762,1045.971297,3000.0,69.113762,0.95377,0.870334,0.16088,0.380187,47.976598,0.0,5e-06,0.903433,0.0,0.0,0.0,0.0,-0.155022,0.000555,0.0,47.970646,0.0,0.0,0.055469,1.0,0.0
1783468538.657979,12,1,120.0,146.156558,107.214344,3044.928289,1072.143437,3066.695215,1048.065068,3000.0,66.695215,0.920394,0.847061,0.161516,0.012074,48.013231,0.078939,5e-06,0.941334,0.0,0.0,0.0,0.0,0.202817,0.000758,0.113277,48.027486,0.025596,0.0,0.067762,1.0,0.0
1783468538.667979,13,1,130.0,156.440664,116.206413,3008.474305,1072.674577,3060.873124,1050.033829,3000.0,60.873124,0.840049,1.469839,0.162618,0.0,47.992421,0.106564,6e-06,0.992477,0.0,0.0,0.0,0.0,0.207811,0.000966,0.0,48.000179,0.016365,0.0,0.075617,1.0,0.0
1783468538.677979,14,1,140.0,172.43872,126.624145,3079.26285,1085.349811,3062.712096,1052.859108,3000.0,62.712096,0.865427,0.563989,0.163041,0.34049,48.045331,0.060205,6e-06,1.021403,0.0,0.0,0.0,0.0,0.078326,0.001044,0.0,48.003389,0.0,0.0,0.075617,1.0,0.0
1783468538.687979,15,1,150.0,183.027758,135.45465,3050.462633,1083.637199,3061.48715,1055.321355,3000.0,61.48715,0.848523,0.088618,0.163108,0.180274,47.967897,0.052176,6e-06,1.04643,0.0,0.0,0.0,0.0,-0.068164,0.000976,0.106846,48.044779,0.0,0.0,0.075617,1.0,0.0
1783468538.697979,16,1,160.0,197.344839,144.002297,3083.513111,1080.017225,3063.689746,1057.297024,3000.0,63.689746,0.878918,1.293592,0.164078,0.281771,48.057751,0.138935,6e-06,1.113199,0.0,0.0,0.0,0.0,-0.089084,0.000887,0.0,48.008604,0.009172,0.0,0.08002,1.0,0.0
1783468538.707979,17,1,170.0,209.906179,159.416222,3086.855573,1125.290982,3066.006329,1062.736541,3000.0,66.006329,0.910887,0.839486,0.164707,0.447096,48.029487,0.12509,7e-06,1.173279,0.0,0.0,0.0,0.0,-0.204107,0.000683,0.008169,48.028905,0.0,0.0,0.08002,1.0,0.0
1783468538.717979,18,1,180.0,218.392292,163.088954,3033.226276,1087.259694,3062.728324,1064.698393,3000.0,62.728324,0.865651,1.208652,0.165614,0.306794,47.981105,0.135515,7e-06,1.238301,0.0,0.0,0.0,0.0,-0.033392,0.000649,0.0,48.05747,0.015362,1e-06,0.087403,1.0,0.0
1783468538.727979,19,1,190.0,232.753054,172.028223,3062.540182,1086.494042,3062.709509,1066.442045,3000.0,62.709509,0.865391,-0.715497,0.165077,0.305154,48.066071,0.0,7e-06,1.238301,0.0,0.0,0.0,0.0,-0.577784,7.1e-05,0.0,48.04244,0.011676,1e-06,0.093012,1.0,0.0
1783468538.737979,20,1,200.0,246.177039,179.010665,3077.212982,1074.063991,3064.159857,1067.051801,3000.0,64.159857,0.885406,0.233036,0.165252,0.242532,47.952968,0.151316,8e-06,1.310862,0.0,0.0,0.0,0.0,0.157035,0.000228,0.0,47.96825,0.048629,1e-06,0.116339,1.0,0.0
1783468538.747979,21,1,210.0,257.129665,185.181483,3061.067438,1058.179904,3063.850615,1066.342049,3000.0,63.850615,0.881138,0.272407,0.165456,0.0,48.038432,0.029483,8e-06,1.325025,0.0,0.0,0.0,0.0,-0.019471,0.000209,0.020622,48.050389,0.0,1e-06,0.116339,1.0,0.0
1783468538.757979,22,1,220.0,271.440319,198.007605,3084.549076,1080.041479,3065.920461,1067.438004,3000.0,65.920461,0.909702,0.634329,0.165932,0.0,48.009255,0.10149,8e-06,1.373749,0.0,0.0,0.0,0.0,0.071043,0.00028,0.031213,47.968392,0.0,1e-06,0.116339,1.0,0.0
1783468538.767979,23,1,230.0,284.143002,204.347318,3088.510887,1066.15992,3068.179503,1067.335757,3000.0,68.179503,0.940877,1.92784,0.167378,0.163503,47.923452,0.136013,8e-06,1.438932,0.0,0.0,0.0,0.0,-0.031907,0.000248,0.0,47.97897,0.0,1e-06,0.116339,1.0,0.0
1783468538.777979,24,1,240.0,290.674373,221.204089,3027.858051,1106.020443,3064.147358,1070.430532,3000.0,64.147358,0.885234,1.247466,0.168314,0.204003,47.977538,0.104559,9e-06,1.489097,0.0,0.0,0.0,0.0,0.246016,0.000494,0.024058,47.990924,0.011751,1e-06,0.121978,1.0,0.0
1783468538.787979,25,1,250.0,303.830515,229.826715,3038.305153,1103.168232,3061.563138,1073.049548,3000.0,61.563138,0.849571,1.355244,0.16933,0.287841,48.046929,0.113133,9e-06,1.543454,0.0,0.0,0.0,0.0,-0.290375,0.000204,0.07336,48.051129,0.0,1e-06,0.121978,1.0,0.0
1783468538.797979,26,1,260.0,319.34911,239.018789,3070.664524,1103.163639,3062.473276,1075.458675,3000.0,62.473276,0.862131,0.915905,0.170017,0.061907,47.965793,0.025971,9e-06,1.555911,0.0,0.0,0.0,0.0,0.077627,0.000281,0.046016,48.034471,0.0,1e-06,0.121978,1.0,0.0
1783468538.807979,27,1,270.0,333.802216,243.524785,3090.761259,1082.332379,3065.302075,1076.008571,3000.0,65.302075,0.901169,1.232526,0.170941,0.210816,47.997351,0.155963,9e-06,1.630769,0.0,0.0,0.0,0.0,0.007732,0.000289,0.0,47.961308,0.000123,1e-06,0.122037,1.0,0.0
1783468538.817979,28,1,280.0,350.712085,250.375786,3131.3579,1073.039082,3071.907657,1075.771012,3000.0,71.907657,0.992326,1.328071,0.171937,0.087407,47.977002,0.156239,1e-05,1.705728,0.0,0.0,0.0,0.0,-0.202707,8.6e-05,0.0,47.985619,0.042038,1e-06,0.142209,1.0,0.0
1783468538.827979,29,1,290.0,360.019884,261.805941,3103.619687,1083.33493,3075.07886,1076.376126,3000.0,75.07886,1.036088,0.645129,0.172421,0.283361,47.982847,0.140777,1e-05,1.773277,0.0,0.0,0.0,0.0,0.263469,0.00035,0.039936,47.95968,0.045212,1e-06,0.163893,1.0,0.0
1783468538.837979,30,1,300.0,370.866317,279.219013,3090.552638,1116.876054,3076.626238,1079.61612,3000.0,76.626238,1.057442,1.096508,0.173244,0.223327,47.936239,0.2028,1.1e-05,1.870492,0.0,0.0,0.0,0.0,-0.161327,0.000188,0.025454,48.042866,0.046347,1e-06,0.186159,1.0,0.0
1783468538.847979,31,1,310.0,379.736271,289.43452,3062.389285,1120.39169,3075.202543,1082.878166,3000.0,75.202543,1.037795,0.544735,0.173652,0.201379,48.095582,0.098877,1.1e-05,1.918047,0.0,0.0,0.0,0.0,-0.00237,0.000186,0.0,48.002321,0.0,1e-06,0.186159,1.0,0.0
1783468538.857979,32,1,320.0,396.832029,294.044374,3100.250229,1102.666403,3077.707311,1084.461225,3000.0,77.707311,1.072361,0.872757,0.174307,0.111521,48.085513,0.098368,1.1e-05,1.965348,0.0,0.0,0.0,0.0,-0.128566,5.8e-05,0.0,47.958617,0.0,1e-06,0.186159,1.0,0.0
1783468538.867979,33,1,330.0,402.541045,296.517414,3049.553374,1078.24514,3074.891918,1083.963938,3000.0,74.891918,1.033508,-0.13508,0.174205,0.263157,47.990813,0.086684,1.2e-05,2.006948,0.0,0.0,0.0,0.0,0.057621,0.000115,0.0,48.075867,0.0,1e-06,0.186159,1.0,0.0
1783468538.877979,34,1,340.0,422.149473,312.236483,3104.04024,1102.011117,3077.80675,1085.407712,3000.0,77.80675,1.073733,0.690813,0.174724,0.109555,47.963591,0.16645,1.2e-05,2.086784,0.0,0.0,0.0,0.0,-0.059509,5.6e-05,0.022727,47.92225,0.0,1e-06,0.186159,1.0,0.0
1783468538.887979,35,1,350.0,435.824211,317.984411,3113.030081,1090.232267,3081.329083,1085.793677,3000.0,81.329083,1.122341,0.865417,0.175373,0.140791,48.050114,0.103222,1.2e-05,2.136382,0.0,0.0,0.0,0.0,0.157618,0.000213,0.026927,47.975246,0.0,1e-06,0.186159,1.0,0.0
1783468538.897979,36,1,360.0,447.050162,323.438475,3104.515012,1078.128251,3083.647676,1085.180443,3000.0,83.647676,1.154338,0.88423,0.176036,0.166782,47.952671,0.119504,1.3e-05,2.193687,0.0,0.0,0.0,0.0,0.048952,0.000262,0.039795,48.021386,0.0,1e-06,0.186159,1.0,0.0
1783468538.907979,37,1,370.0,455.665582,342.423211,3078.821499,1110.561764,3083.165058,1087.210948,3000.0,83.165058,1.147678,0.570954,0.176464,0.02881,47.939587,0.075828,1.3e-05,2.230039,0.0,0.0,0.0,0.0,0.393498,0.000656,0.0,48.053861,0.0,1e-06,0.186159,1.0,0.0
1783468538.917979,38,1,380.0,470.402619,341.263597,3094.754073,1077.674517,3084.32396,1086.448034,3000.0,84.32396,1.163671,1.706132,0.177744,0.424286,47.98074,0.139651,1.3e-05,2.297044,0.0,0.0,0.0,0.0,-0.352104,0.000304,0.0,48.009474,0.0,1e-06,0.186159,1.0,0.0
1783468538.927979,39,1,390.0,486.928026,343.060973,3121.333501,1055.572223,3088.024914,1083.977969,3000.0,88.024914,1.214744,2.011513,0.179252,0.228161,47.936767,0.075693,1.4e-05,2.333329,0.0,0.0,0.0,0.0,-0.359856,0.0,0.0,48.0387,0.0,1e-06,0.186159,1.0,0.0
1783468538.937979,40,1,400.0,502.94367,370.526376,3143.397937,1111.579127,3093.562216,1086.186062,3000.0,93.562216,1.291159,1.909155,0.180684,0.185268,47.97009,0.141856,1.4e-05,2.401377,0.0,0.0,0.0,0.0,0.304472,0.000304,0.068947,47.997215,0.015156,1e-06,0.193434,1.0,0.0
1783468538.947979,41,1,410.0,519.031738,380.973649,3164.82767,1115.044827,3100.688761,1088.494763,3000.0,100.688761,1.389505,0.394591,0.18098,0.413298,48.054319,0.163425,1.4e-05,2.47991,0.0,0.0,0.0,0.0,-0.009856,0.000295,0.0,48.016819,0.031957,1e-06,0.208778,1.0,0.0
1783468538.957979,42,1,420.0,526.843271,371.130856,3135.971851,1060.373876,3104.21707,1086.245092,3000.0,104.21707,1.438196,1.61904,0.182194,0.40541,48.055994,0.099388,1.5e-05,2.527672,0.0,0.0,0.0,0.0,0.040628,0.000335,0.0,47.993301,0.000239,1e-06,0.208893,1.0,0.0
1783468538.967979,43,1,430.0,537.190126,384.658118,3123.198405,1073.464514,3106.115204,1085.222646,3000.0,106.115204,1.46439,1.592519,0.183389,0.581381,48.016014,0.159139,1.5e-05,2.604084,0.0,0.0,0.0,0.0,-0.014272,0.000321,0.0,47.988233,0.0,1e-06,0.208893,1.0,0.0
1783468538.977979,44,1,440.0,556.374914,402.177636,3161.221105,1096.848097,3111.625794,1086.152682,3000.0,111.625794,1.540436,0.701452,0.183915,0.223776,47.997536,0.077226,1.5e-05,2.641151,0.0,0.0,0.0,0.0,0.103481,0.000424,0.046985,47.932862,0.0,1e-06,0.208893,1.0,0.0
1783468538.987979,45,1,450.0,556.656027,404.427257,3092.533486,1078.472685,3109.716563,1085.538282,3000.0,109.716563,1.514089,1.548682,0.185076,0.123429,48.014156,0.18324,1.6e-05,2.729132,0.0,0.0,0.0,0.0,0.44571,0.00087,0.003597,48.012511,0.038298,1e-06,0.227281,1.0,0.0
1783468538.997979,46,1,460.0,565.098012,417.58578,3071.184847,1089.354208,3105.863392,1085.843556,3000.0,105.863392,1.460915,1.74894,0.186388,0.255062,48.034392,0.192939,1.6e-05,2.821809,0.0,0.0,0.0,0.0,0.085436,0.000956,0.045081,47.996488,0.0,1e-06,0.227281,1.0,0.0
1783468539.007979,47,1,470.0,577.894202,419.103719,3073.90533,1070.05205,3102.667585,1084.580236,3000.0,102.667585,1.416813,1.447818,0.187474,0.310494,47.997527,0.072929,1.7e-05,2.856813,0.0,0.0,0.0,0.0,0.67255,0.001628,0.026227,47.951828,0.02659,1e-06,0.240031,1.0,0.0
1783468539.017979,48,1,480.0,599.046571,443.870341,3120.034224,1109.675852,3104.404249,1086.587885,3000.0,104.404249,1.440779,1.995816,0.188971,0.529315,48.030062,0.149128,1.7e-05,2.928439,0.0,0.0,0.0,0.0,-0.042186,0.001586,0.0,47.95798,0.064014,2e-06,0.270731,1.0,0.0
1783468539.027979,49,1,490.0,608.813227,439.518711,3106.189935,1076.372353,3104.582818,1085.770642,3000.0,104.582818,1.443243,0.873465,0.189626,0.043545,48.041842,0.110131,1.7e-05,2.981348,0.0,0.0,0.0,0.0,0.023704,0.00161,0.0,47.904951,0.062033,2e-06,0.300448,1.0,0.0
1783468539.037979,50,1,500.0,622.828366,448.629695,3114.14183,1076.711269,3105.538719,1085.045892,3000.0,105.538719,1.456434,0.671766,0.19013,0.28554,48.002758,0.087047,1.7e-05,3.023133,0.0,0.0,0.0,0.0,-0.219446,0.00139,0.015177,48.053106,0.0,2e-06,0.300448,1.0,0.0
1783468539.047979,51,1,510.0,636.22539,471.23935,3118.751913,1108.79847,3106.860038,1086.946099,3000.0,106.860038,1.474669,1.74024,0.191435,0.210723,47.970648,0.105659,1.8e-05,3.073819,0.0,0.0,0.0,0.0,0.085475,0.001476,0.061776,47.999006,0.0,2e-06,0.300448,1.0,0.0
1783468539.057979,52,1,520.0,642.874876,477.412634,3090.744598,1101.721463,3105.248494,1088.128128,3000.0,105.248494,1.452429,0.875843,0.192092,0.270209,48.022686,0.128739,1.8e-05,3.135643,0.0,0.0,0.0,0.0,0.039289,0.001515,0.0,47.999869,0.022818,2e-06,0.311401,1.0,0.0
1783468539.067979,53,1,530.0,660.492333,486.634494,3115.529872,1101.813948,3106.276632,1089.222993,3000.0,106.276632,1.466618,1.50728,0.193222,0.318345,48.067217,0.183648,1.9e-05,3.223917,0.0,0.0,0.0,0.0,0.179165,0.001694,0.0,48.006215,0.039494,2e-06,0.33036,1.0,0.0
1783468539.077979,54,1,540.0,670.129767,498.571738,3102.452626,1107.937195,3105.894232,1090.72013,3000.0,105.894232,1.46134,-0.299152,0.192998,0.133287,47.989746,0.179259,1.9e-05,3.309943,0.0,0.0,0.0,0.0,-0.074755,0.001619,0.0,48.030509,0.0,2e-06,0.33036,1.0,0.0
1783468539.087979,55,1,550.0,680.708895,493.878815,3094.131339,1077.553778,3104.717942,1089.666821,3000.0,104.717942,1.445108,0.7123,0.193532,0.233602,48.02801,0.16642,2e-05,3.389871,0.0,0.0,0.0,0.0,-0.718851,0.000901,0.123411,47.953032,0.0,2e-06,0.33036,1.0,0.0
1783468539.097979,56,1,560.0,687.318394,513.592715,3068.385689,1100.555817,3101.084717,1090.537941,3000.0,101.084717,1.394969,0.815608,0.194144,0.401545,47.990855,0.19542,2e-05,3.483655,0.0,0.0,0.0,0.0,-0.296536,0.000604,0.008799,48.033708,0.0,2e-06,0.33036,1.0,0.0
1783468539.107979,57,1,570.0,695.600744,501.6709,3050.880455,1056.149262,3096.064291,1087.786847,3000.0,96.064291,1.325687,0.991332,0.194887,0.060838,48.027989,0.102011,2e-05,3.532649,0.0,0.0,0.0,0.0,-0.13544,0.000469,0.0,47.987137,0.012381,2e-06,0.336302,1.0,0.0
1783468539.117979,58,1,580.0,726.211746,510.22211,3130.223045,1055.631951,3099.480166,1085.214455,3000.0,99.480166,1.372826,1.382582,0.195924,0.204197,48.08116,0.093083,2.1e-05,3.577404,0.0,0.0,0.0,0.0,-0.296111,0.000172,0.0,48.001031,0.0,2e-06,0.336302,1.0,0.0
1783468539.127979,59,1,590.0,728.034877,528.493386,3084.893548,1074.901803,3098.021504,1084.389443,3000.0,98.021504,1.352697,0.537305,0.196327,0.46659,48.017201,0.113471,2.1e-05,3.63189,0.0,0.0,0.0,0.0,-0.02239,0.00015,0.00435,47.986319,0.010317,2e-06,0.341253,1.0,0.0
1783468539.137979,60,1,600.0,753.880097,545.320898,3141.167069,1090.641796,3102.336061,1084.889631,3000.0,102.336061,1.412238,1.043557,0.19711,0.237865,48.044042,0.135115,2.1e-05,3.696804,0.0,0.0,0.0,0.0,0.083433,0.000233,0.0,48.033802,0.0,2e-06,0.341253,1.0,0.0
1783468539.147979,61,1,610.0,764.424034,546.718355,3132.885384,1075.511517,3105.390993,1084.139382,3000.0,105.390993,1.454396,0.959875,0.19783,0.565513,48.039905,0.148775,2.2e-05,3.768276,0.0,0.0,0.0,0.0,0.180196,0.000414,0.049261,48.001765,0.0,2e-06,0.341253,1.0,0.0
1783468539.157979,62,1,620.0,759.711371,555.142384,3063.352303,1074.46913,3101.187124,1083.365762,3000.0,101.187124,1.396382,1.852767,0.199219,0.313565,48.025511,0.148516,2.2e-05,3.839602,0.0,0.0,0.0,0.0,-0.217482,0.000196,0.002114,47.955061,0.02619,2e-06,0.353812,1.0,0.0
1783468539.167979,63,1,630.0,794.913793,572.968387,3154.419812,1091.368356,3106.510393,1084.005969,3000.0,106.510393,1.469843,1.802689,0.200571,0.551845,47.992433,0.152777,2.3e-05,3.912923,0.0,0.0,0.0,0.0,-0.224264,0.0,0.0,48.061019,0.022015,2e-06,0.364393,1.0,0.0
1783468539.177979,64,1,640.0,783.507705,587.710064,3060.576973,1101.956369,3101.917051,1085.442001,3000.0,101.917051,1.406455,1.141603,0.201428,0.085271,48.052065,0.128299,2.3e-05,3.974573,0.0,0.0,0.0,0.0,-0.262677,0.0,0.0,47.95116,0.0,2e-06,0.364393,1.0,0.0
1783468539.187979,65,1,650.0,810.049842,577.051735,3115.576315,1065.32628,3103.282977,1083.832744,3000.0,103.282977,1.425305,0.663496,0.201925,0.222808,48.040428,0.173487,2.3e-05,4.057918,0.0,0.0,0.0,0.0,0.216765,0.000217,0.046028,47.977541,0.0,2e-06,0.364393,1.0,0.0
1783468539.197979,66,1,660.0,809.802197,610.622825,3067.432564,1110.223318,3099.697936,1085.94399,3000.0,99.697936,1.375832,1.384236,0.202963,0.4263,47.975694,0.133205,2.4e-05,4.121823,0.0,0.0,0.0,0.0,-0.118399,9.8e-05,0.120438,47.956187,0.0,2e-06,0.364393,1.0,0.0
1783468539.207979,67,1,670.0,835.366682,608.334781,3117.039857,1089.554831,3101.432128,1086.232857,3000.0,101.432128,1.399763,0.745533,0.203522,0.325833,47.995758,0.068036,2.4e-05,4.154478,0.0,0.0,0.0,0.0,0.19932,0.000298,0.0181,47.978324,0.040268,2e-06,0.383713,1.0,0.0
1783468539.217979,68,1,680.0,830.676796,608.617306,3053.958809,1074.03054,3096.684796,1085.256672,3000.0,96.684796,1.33425,1.538712,0.204676,0.327144,48.017933,0.10367,2.4e-05,4.204258,0.0,0.0,0.0,0.0,0.231486,0.000529,0.013616,48.001194,0.009056,2e-06,0.38806,1.0,0.0
1783468539.227979,69,1,690.0,865.515101,612.407678,3135.924279,1065.056831,3100.608745,1083.640684,3000.0,100.608745,1.388401,0.644982,0.20516,0.091833,48.017567,0.08511,2.5e-05,4.245125,0.0,0.0,0.0,0.0,0.04616,0.000575,0.0,48.07666,0.0,2e-06,0.38806,1.0,0.0
1783468539.237979,70,1,700.0,875.147011,609.692068,3125.525039,1045.186402,3103.100374,1080.564342,3000.0,103.100374,1.422785,1.705524,0.206439,0.254585,47.96814,0.179263,2.5e-05,4.331114,0.0,0.0,0.0,0.0,0.096601,0.000672,0.0,47.980043,0.006635,2e-06,0.391243,1.0,0.0
1783468539.247979,71,1,710.0,890.369827,649.707976,3135.105024,1098.097987,3106.300839,1081.967033,3000.0,106.300839,1.466952,1.225353,0.207358,0.374419,47.977741,0.115935,2.5e-05,4.386737,0.0,0.0,0.0,0.0,-0.049638,0.000622,0.000313,48.033117,0.027887,2e-06,0.404639,1.0,0.0
1783468539.257979,72,1,720.0,897.441695,652.595779,3116.116995,1087.659631,3107.282455,1082.422441,3000.0,107.282455,1.480498,0.562041,0.20778,0.568268,48.030509,0.044009,2.6e-05,4.407875,0.0,0.0,0.0,0.0,0.020475,0.000643,0.0,47.98981,0.0,2e-06,0.404639,1.0,0.0
1783468539.267979,73,1,730.0,908.297587,657.869145,3110.608174,1081.428732,3107.615027,1082.342944,3000.0,107.615027,1.485087,1.268139,0.208731,0.38252,47.990562,0.169535,2.6e-05,4.489236,0.0,0.0,0.0,0.0,-0.053944,0.000589,0.085465,48.087018,0.0,2e-06,0.404639,1.0,0.0
1783468539.277979,74,1,740.0,922.226367,670.8633,3115.629619,1087.886433,3108.416486,1082.786423,3000.0,108.416486,1.496148,0.436253,0.209058,0.396006,48.028974,0.054368,2.6e-05,4.515348,0.0,0.0,0.0,0.0,0.199191,0.000788,0.045118,48.057792,0.014767,2e-06,0.411735,1.0,0.0
1783468539.287979,75,1,750.0,933.134167,669.067925,3110.447225,1070.50868,3108.61956,1081.804204,3000.0,108.61956,1.49895,1.041105,0.209839,0.361727,48.04971,0.118125,2.6e-05,4.572107,0.0,0.0,0.0,0.0,-0.039874,0.000748,0.048208,48.066029,0.075639,3e-06,0.448092,1.0,0.0
1783468539.297979,76,1,760.0,951.765346,680.346441,3130.807061,1074.231222,3110.83831,1081.198366,3000.0,110.83831,1.529569,0.775078,0.21042,0.418792,48.033522,0.147805,2.7e-05,4.643103,0.0,0.0,0.0,0.0,0.061798,0.00081,0.073651,47.981941,0.032485,3e-06,0.463679,1.0,0.0
1783468539.307979,77,1,770.0,961.120903,700.041545,3120.522412,1090.973837,3111.80672,1081.980403,3000.0,111.80672,1.542933,1.836118,0.211797,0.262569,47.959677,0.099314,2.7e-05,4.690734,0.0,0.0,0.0,0.0,0.155164,0.000965,0.069991,48.037603,0.0,3e-06,0.463679,1.0,0.0
1783468539.317979,78,1,780.0,977.610673,703.774907,3133.367542,1082.730626,3113.962802,1082.040421,3000.0,113.962802,1.572687,1.415346,0.212859,0.316214,48.014831,0.234432,2.8e-05,4.803296,0.0,0.0,0.0,0.0,-0.67147,0.000294,0.0,47.963798,0.0,3e-06,0.463679,1.0,0.0
1783468539.327979,79,1,790.0,969.754534,720.453748,3068.843461,1094.360124,3109.450868,1083.025997,3000.0,109.450868,1.510422,1.330536,0.213857,0.133762,47.988518,0.169077,2.8e-05,4.884433,0.0,0.0,0.0,0.0,-0.106327,0.000187,0.0,47.96328,0.002348,3e-06,0.464805,1.0,0.0
1783468539.337979,80,1,800.0,1002.804706,721.233983,3133.764707,1081.850974,3111.882252,1082.931995,3000.0,111.882252,1.543975,1.525198,0.215001,0.39261,47.960619,0.094738,2.9e-05,4.92987,0.0,0.0,0.0,0.0,-0.348626,0.0,0.0,48.071457,0.00739,3e-06,0.468358,1.0,0.0
1783468539.347979,81,1,810.0,999.1042,710.982759,3083.654938,1053.307791,3109.059521,1080.562059,3000.0,109.059521,1.505021,1.337978,0.216004,0.31986,48.111185,0.212414,2.9e-05,5.032065,0.0,0.0,0.0,0.0,0.082946,8.3e-05,0.0,47.9208,0.014425,3e-06,0.47527,1.0,0.0
1783468539.357979,82,1,820.0,1009.764412,734.816643,3078.550036,1075.341428,3106.008572,1080.144409,3000.0,106.008572,1.462918,1.31702,0.216992,0.54457,48.043955,0.180192,3e-05,5.118636,0.0,0.0,0.0,0.0,0.061176,0.000144,0.0,47.979007,0.0,3e-06,0.47527,1.0,0.0
