PC_Timestamp,Seq_Num,Packet_Type,time_ms,engine_count,gear_count,engine_rpm,secondary_rpm,filtered_engine_rpm,filtered_secondary_rpm,target_rpm,engine_rpm_error,ecvt_velocity_command,ecvt_velocity,ecvt_pos,ecvt_iq,ecvt_bus_voltage,ecvt_bus_current,ecvt_total_charge_used,ecvt_total_power_used,ecvt_inbound_limit_switch,ecvt_outbound_limit_switch,ecvt_engage_limit_switch,centerlock_velocity_command,centerlock_velocity,centerlock_pos,centerlock_iq,centerlock_bus_voltage,centerlock_bus_current,centerlock_total_charge_used,centerlock_total_power_used,centerlock_inbound_limit_switch,centerlock_outbound_limit_switch
1783468539.893669,23,1,230.0,253.816774,176.555276,2758.877983,921.157962,2725.38695,913.940337,3000.0,-274.61305,-2.801053,-2.332209,0.113564,0.547059,47.975267,0.398643,1.8e-05,3.13536,0.0,0.0,0.0,0.0,0.04173,0.001169,0.0405,48.016239,0.059164,1e-06,0.193502,1.0,0.0
1783468539.903669,24,1,240.0,262.724413,182.656681,2736.712631,913.283407,2726.519518,913.887783,3000.0,-273.480482,-2.789501,-1.878066,0.112155,0.50583,48.067394,0.235294,1.9e-05,3.24846,0.0,0.0,0.0,0.0,-0.049322,0.00112,0.034933,47.957706,0.0,1e-06,0.193502,1.0,0.0
1783468539.913669,25,1,250.0,276.597124,189.758563,2765.971237,910.841102,2730.46469,913.644048,3000.0,-269.53531,-2.74926,-2.172932,0.110526,0.441861,48.002093,0.357146,2e-05,3.419897,0.0,0.0,0.0,0.0,0.311178,0.001431,0.0,47.992914,0.0,1e-06,0.193502,1.0,0.0
1783468539.923669,26,1,260.0,289.357479,204.852061,2782.283453,945.471051,2735.646566,916.190208,3000.0,-264.353434,-2.696405,-2.706662,0.108496,0.485896,47.958722,0.279808,2.1e-05,3.55409,0.0,0.0,0.0,0.0,0.058584,0.00149,0.008274,48.025299,0.018189,1e-06,0.202238,1.0,0.0
1783468539.933669,27,1,270.0,298.271072,212.146975,2761.769184,942.875447,2738.258828,918.325027,3000.0,-261.741172,-2.66976,-2.297604,0.106772,0.679743,48.050526,0.162487,2.1e-05,3.632166,0.0,0.0,0.0,0.0,0.359453,0.001849,0.0,48.029419,0.00156,1e-06,0.202987,1.0,0.0
1783468539.943669,28,1,280.0,314.738547,217.962895,2810.165601,934.126693,2745.449505,919.589161,3000.0,-254.550495,-2.596415,-1.836871,0.105395,0.508811,48.009893,0.282327,2.2e-05,3.76771,0.0,0.0,0.0,0.0,-0.207394,0.001642,0.0,47.97854,0.002988,1e-06,0.204421,1.0,0.0
1783468539.953669,29,1,290.0,324.320183,226.466202,2795.86365,937.101528,2750.49092,920.99015,3000.0,-249.50908,-2.544993,-1.3992,0.104345,0.482185,47.996106,0.246647,2.2e-05,3.886092,0.0,0.0,0.0,0.0,-0.192968,0.001449,0.01949,47.972309,0.0,1e-06,0.204421,1.0,0.0
1783468539.963669,30,1,300.0,333.230856,230.664579,2776.9238,922.658315,2753.134208,921.123603,3000.0,-246.865792,-2.518031,-1.969955,0.102868,0.542384,48.0527,0.322833,2.3e-05,4.041221,0.0,0.0,0.0,0.0,0.113189,0.001562,0.0,48.032451,0.072463,1e-06,0.239226,1.0,0.0
1783468539.973669,31,1,310.0,342.355067,240.576622,2760.927959,931.264342,2753.913583,921.934862,3000.0,-246.086417,-2.510081,-1.377855,0.101835,0.541408,47.995218,0.30754,2.4e-05,4.188826,0.0,0.0,0.0,0.0,-0.197044,0.001365,0.047988,47.966717,0.015012,1e-06,0.246427,1.0,0.0
1783468539.983669,32,1,320.0,354.732045,245.78707,2771.344105,921.701514,2755.656635,921.916194,3000.0,-244.343365,-2.492302,-1.583548,0.100647,0.374227,48.031747,0.239171,2.5e-05,4.303704,0.0,0.0,0.0,0.0,0.223477,0.001588,0.0,48.036256,0.060187,2e-06,0.275339,1.0,0.0
1783468539.993669,33,1,330.0,364.035721,257.213463,2757.846369,935.321685,2755.875609,922.988634,3000.0,-244.124391,-2.490069,-1.521908,0.099505,0.981222,48.019773,0.214482,2.6e-05,4.406698,0.0,0.0,1.0,0.0,0.047756,0.001636,0.0,47.981275,0.0,2e-06,0.275339,1.0,0.0
1783468540.003669,34,1,340.0,384.001396,257.850037,2823.539677,910.058955,2762.642015,921.954259,3000.0,-237.357985,-2.421051,-1.987964,0.098014,0.303048,47.919952,0.26841,2.6e-05,4.53532,0.0,0.0,1.0,0.0,-0.320954,0.001315,0.034437,48.000239,0.0,2e-06,0.275339,1.0,0.0
1783468540.013669,35,1,350.0,392.189323,266.222972,2801.352308,912.764476,2766.513045,921.219077,3000.0,-233.486955,-2.381567,-1.534523,0.096864,0.65837,47.957367,0.244189,2.7e-05,4.652426,0.0,0.0,1.0,0.0,0.336216,0.001651,0.014139,47.947828,0.029568,2e-06,0.289516,1.0,0.0
1783468540.023669,36,1,360.0,400.819196,281.766016,2783.466639,939.220052,2768.208404,922.659155,3000.0,-231.791596,-2.364274,-2.471543,0.09501,0.556914,48.020211,0.175045,2.7e-05,4.736483,0.0,0.0,1.0,0.0,0.096151,0.001748,0.0,48.029009,0.021363,2e-06,0.299776,1.0,0.0
1783468540.033669,37,1,370.0,408.03936,281.606838,2757.022704,913.319474,2767.089834,921.91198,3000.0,-232.910166,-2.375684,-1.295524,0.094038,0.587198,47.982883,0.287225,2.8e-05,4.874302,0.0,0.0,1.0,0.0,0.106307,0.001854,0.01718,47.976204,0.0,2e-06,0.299776,1.0,0.0
1783468540.043669,38,1,380.0,428.979308,295.560843,2822.23229,933.350029,2772.60408,922.827024,3000.0,-227.39592,-2.319438,-1.978679,0.092554,0.572947,47.964732,0.222098,2.9e-05,4.980831,0.0,0.0,1.0,0.0,-0.022489,0.001831,0.131833,47.93125,0.0,2e-06,0.299776,1.0,0.0
1783468540.053669,39,1,390.0,431.498059,295.287504,2766.013196,908.576936,2771.944991,921.687017,3000.0,-228.055009,-2.326161,-0.893928,0.091884,0.697677,47.992647,0.2153,2.9e-05,5.084159,0.0,0.0,1.0,0.0,-0.062555,0.001769,0.0,47.983955,0.006343,2e-06,0.30282,1.0,0.0
1783468540.063669,40,1,400.0,451.472467,313.863923,2821.70292,941.591769,2776.920784,923.279397,3000.0,-223.079216,-2.275408,-1.37212,0.090855,0.329058,48.076423,0.193278,3e-05,5.177081,0.0,0.0,1.0,0.0,-0.220503,0.001548,0.0,48.020367,0.0,2e-06,0.30282,1.0,0.0
1783468540.073669,41,1,410.0,451.756218,319.069105,2754.611087,933.860796,2774.689814,924.125909,3000.0,-225.310186,-2.298164,-0.878495,0.090196,0.527442,47.997305,0.188623,3e-05,5.267615,0.0,0.0,1.0,0.0,0.069591,0.001618,0.0,47.992568,0.0,2e-06,0.30282,1.0,0.0
1783468540.083669,42,1,420.0,473.105127,322.6283,2816.101947,921.795142,2778.831028,923.939448,3000.0,-221.168972,-2.255924,-1.114977,0.08936,0.605446,48.01952,0.290261,3.1e-05,5.406996,0.0,0.0,1.0,0.0,0.322178,0.00194,0.0,48.069297,0.024159,2e-06,0.314433,1.0,0.0
1783468540.093669,43,1,430.0,486.337149,334.197337,2827.541565,932.64373,2783.702081,924.63579,3000.0,-216.297919,-2.206239,-1.735538,0.088058,0.619232,48.001413,0.217573,3.2e-05,5.511434,0.0,0.0,1.0,0.0,0.180806,0.002121,0.0,47.940514,0.032306,2e-06,0.329921,1.0,0.0
1783468540.103669,44,1,440.0,497.238734,354.255358,2825.22008,966.150976,2787.853881,927.957005,3000.0,-212.146119,-2.16389,-1.364729,0.087034,0.370579,48.046947,0.251869,3.3e-05,5.63245,0.0,0.0,1.0,0.0,0.218344,0.002339,0.038872,48.03035,0.028342,2e-06,0.343534,1.0,0.0
1783468540.113669,45,1,450.0,499.468962,353.988302,2774.827568,943.968805,2786.55125,929.237949,3000.0,-213.44875,-2.177177,-2.181048,0.085399,0.40529,48.046251,0.18102,3.3e-05,5.719423,0.0,0.0,1.0,0.0,-0.31653,0.002023,0.0,48.025565,0.031932,2e-06,0.358869,1.0,0.0
1783468540.123669,46,1,460.0,517.604154,365.399718,2813.066054,953.216656,2789.20273,931.156246,3000.0,-210.79727,-2.150132,-2.654601,0.083408,0.458567,48.047606,0.205025,3.4e-05,5.817933,0.0,0.0,1.0,0.0,0.128843,0.002152,0.0,47.99999,0.040413,2e-06,0.378267,1.0,0.0
1783468540.133669,47,1,470.0,521.819632,380.999499,2775.636338,972.764678,2787.846091,934.48492,3000.0,-212.153909,-2.16397,-1.594615,0.082212,0.45832,48.098133,0.206155,3.4e-05,5.917089,0.0,0.0,1.0,0.0,0.209569,0.002361,0.055923,47.978035,0.0,2e-06,0.378267,1.0,0.0
1783468540.143669,48,1,480.0,537.354161,373.552125,2798.71959,933.880312,2788.933441,934.436552,3000.0,-211.066559,-2.152879,-1.980273,0.080726,0.591661,48.028259,0.166911,3.5e-05,5.997254,0.0,0.0,1.0,0.0,-0.05796,0.002303,0.054735,47.960795,0.0,2e-06,0.378267,1.0,0.0
1783468540.153669,49,1,490.0,558.160304,389.303187,2847.756651,953.395559,2794.815762,935.953272,3000.0,-205.184238,-2.092879,-1.553543,0.079561,0.534664,48.036213,0.335794,3.6e-05,6.158556,0.0,0.0,1.0,0.0,0.271772,0.002575,0.032611,47.974147,0.0,2e-06,0.378267,1.0,0.0
1783468540.163669,50,1,500.0,561.034778,385.821042,2805.173892,925.970502,2795.851575,935.154651,3000.0,-204.148425,-2.082314,-1.544763,0.078403,0.476539,48.008737,0.194298,3.6e-05,6.251836,0.0,0.0,1.0,0.0,-0.240886,0.002334,0.0,48.083856,0.047317,2e-06,0.401019,1.0,0.0
1783468540.173669,51,1,510.0,575.114832,402.210098,2819.190354,946.376702,2798.185453,936.052415,3000.0,-201.814547,-2.058508,-1.49507,0.077281,0.362954,48.027116,0.1299,3.7e-05,6.314223,0.0,0.0,1.0,0.0,0.011317,0.002345,0.0,47.992956,0.033391,2e-06,0.417045,1.0,0.0
1783468540.183669,52,1,520.0,581.882583,404.293283,2797.51242,932.9845,2798.11815,935.806982,3000.0,-201.88185,-2.059195,-1.305563,0.076302,0.505307,48.079886,0.232484,3.7e-05,6.426002,0.0,0.0,1.0,0.0,0.260826,0.002606,0.0,47.97915,0.027462,2e-06,0.430221,1.0,0.0
1783468540.193669,53,1,530.0,601.348007,405.054795,2836.547202,917.105196,2801.961055,934.310839,3000.0,-198.038945,-2.019997,-2.173317,0.074672,0.382999,48.064278,0.166202,3.8e-05,6.505885,0.0,0.0,1.0,0.0,0.112146,0.002718,0.101706,48.021097,0.004492,3e-06,0.432378,1.0,0.0
1783468540.203669,54,1,540.0,607.562245,427.357148,2812.788172,949.682552,2803.043767,935.540576,3000.0,-196.956233,-2.008954,-2.315614,0.072936,0.339166,48.014661,0.302982,3.8e-05,6.651361,0.0,0.0,1.0,0.0,0.447045,0.003165,0.0,48.019838,0.0,3e-06,0.432378,1.0,0.0
1783468540.213669,55,1,550.0,612.905548,429.643557,2785.934311,937.404125,2801.332821,935.68966,3000.0,-198.667179,-2.026405,-1.819696,0.071571,0.502783,48.007487,0.217239,3.9e-05,6.755652,0.0,0.0,1.0,0.0,0.223351,0.003389,0.0,48.017398,0.008552,3e-06,0.436484,1.0,0.0
1783468540.223669,56,1,560.0,625.244949,437.011919,2791.272094,936.454112,2800.326748,935.750816,3000.0,-199.673252,-2.036667,-1.770078,0.070243,0.357433,47.994398,0.168456,4e-05,6.836502,0.0,0.0,1.0,0.0,-0.347414,0.003041,0.066711,47.914771,0.017487,3e-06,0.444863,1.0,0.0
1783468540.233669,57,1,570.0,633.89889,432.3947,2780.258287,910.304632,2798.319902,933.715121,3000.0,-201.680098,-2.057137,-1.665632,0.068994,0.299474,47.994281,0.2753,4e-05,6.96863,0.0,0.0,1.0,0.0,0.161566,0.003203,0.008523,48.026046,0.0,3e-06,0.444863,1.0,0.0
1783468540.243669,58,1,580.0,662.198386,453.114908,2854.303388,937.479121,2803.918251,934.016241,3000.0,-196.081749,-2.000034,-1.855378,0.067603,0.46575,48.063846,0.167793,4.1e-05,7.049277,0.0,0.0,1.0,0.0,0.006148,0.003209,0.111741,48.057406,0.018765,3e-06,0.453881,1.0,0.0
1783468540.253669,59,1,590.0,659.602975,446.162786,2794.927859,907.449735,2803.019212,931.890921,3000.0,-196.980788,-2.009204,-1.941866,0.066146,0.45919,48.03125,0.283843,4.2e-05,7.185611,0.0,0.0,1.0,0.0,-0.051528,0.003157,0.0,47.977849,0.0,3e-06,0.453881,1.0,0.0
1783468540.263669,60,1,600.0,674.47612,457.686656,2810.317166,915.373313,2803.749007,930.569512,3000.0,-196.250993,-2.00176,-1.816382,0.064784,0.291326,48.027048,0.161957,4.2e-05,7.263394,0.0,0.0,1.0,0.0,0.083179,0.003241,0.093906,47.999453,0.005991,3e-06,0.456757,1.0,0.0
1783468540.273669,61,1,610.0,678.04981,461.146921,2778.892666,907.174271,2801.263373,928.697893,3000.0,-198.736627,-2.027114,-0.728926,0.064237,0.188016,48.104844,0.257366,4.3e-05,7.387199,0.0,0.0,1.0,0.0,-0.025025,0.003216,0.02636,47.996416,0.012808,3e-06,0.462904,1.0,0.0
1783468540.283669,62,1,620.0,698.758162,481.765666,2817.573233,932.449676,2802.894359,928.998035,3000.0,-197.105641,-2.010478,-1.720625,0.062947,0.427044,48.019619,0.197619,4.3e-05,7.482095,0.0,0.0,1.0,0.0,0.025287,0.003241,0.029651,48.000566,0.000382,3e-06,0.463088,1.0,0.0
1783468540.293669,63,1,630.0,702.737878,488.944868,2788.642373,931.323557,2801.46916,929.184077,3000.0,-198.53084,-2.025015,-1.562982,0.061774,0.449501,48.031487,0.176967,4.4e-05,7.567095,0.0,0.0,1.0,0.0,-0.321505,0.002919,0.045817,48.023231,0.022477,3e-06,0.473882,1.0,0.0
1783468540.303669,64,1,640.0,722.048359,486.178842,2820.5014,911.585328,2803.372384,927.776177,3000.0,-196.627616,-2.005602,-1.204877,0.060871,0.550675,48.0456,0.147118,4.4e-05,7.637779,0.0,0.0,1.0,0.0,-0.021506,0.002898,0.034156,48.033015,0.0,3e-06,0.473882,1.0,0.0
1783468540.313669,65,1,650.0,729.640584,510.687146,2806.30994,942.807039,2803.66614,928.978646,3000.0,-196.33386,-2.002605,-2.289421,0.059154,0.305666,47.991082,0.142445,4.5e-05,7.70614,0.0,0.0,1.0,0.0,-0.095447,0.002802,0.029468,47.982909,0.0,3e-06,0.473882,1.0,0.0
1783468540.323669,66,1,660.0,734.609281,525.433968,2782.610912,955.334487,2801.560617,931.087113,3000.0,-198.439383,-2.024082,-0.817517,0.058541,0.331851,48.069772,0.260835,4.5e-05,7.831523,0.0,0.0,1.0,0.0,-0.079341,0.002723,0.0,48.017952,0.0,3e-06,0.473882,1.0,0.0
1783468540.333669,67,1,670.0,746.444593,519.409332,2785.24102,930.28537,2799.928657,931.022974,3000.0,-200.071343,-2.040728,-2.074995,0.056984,0.401529,48.061394,0.107168,4.6e-05,7.883029,0.0,0.0,1.0,0.0,0.324574,0.003048,0.080738,47.9942,0.003351,3e-06,0.47549,1.0,0.0
1783468540.343669,68,1,680.0,760.536372,509.915213,2796.089602,899.850376,2799.544752,928.529166,3000.0,-200.455248,-2.044644,-1.524535,0.055841,0.38311,48.014489,0.089551,4.6e-05,7.926027,0.0,0.0,1.0,0.0,0.199648,0.003247,0.0,48.010647,0.0,3e-06,0.47549,1.0,0.0
1783468540.353669,69,1,690.0,779.519345,525.897695,2824.345454,914.604686,2802.024822,927.415208,3000.0,-197.975178,-2.019347,-1.980058,0.054356,0.271605,48.020011,0.237842,4.7e-05,8.040238,0.0,0.0,1.0,0.0,0.319745,0.003567,0.030875,48.008144,0.001294,3e-06,0.476112,1.0,0.0
1783468540.363669,70,1,700.0,776.353312,532.300488,2772.690401,912.515123,2799.09138,926.223201,3000.0,-200.90862,-2.049268,-1.354622,0.05334,0.447979,47.996226,0.198333,4.7e-05,8.135431,0.0,0.0,1.0,0.0,0.178581,0.003746,0.0,48.019278,0.0,3e-06,0.476112,1.0,0.0
1783468540.373669,71,1,710.0,791.562935,536.749112,2787.193432,907.181597,2797.901585,924.699873,3000.0,-202.098415,-2.061404,-1.218121,0.052426,0.529579,48.012596,0.127271,4.7e-05,8.196537,0.0,0.0,1.0,0.0,-0.089135,0.003657,0.005661,47.974011,0.017769,3e-06,0.484636,1.0,0.0
1783468540.383669,72,1,720.0,791.122934,575.036095,2746.954631,958.393492,2792.80689,927.395362,3000.0,-207.19311,-2.11337,-2.12071,0.050836,0.351695,48.059185,0.212007,4.8e-05,8.298426,0.0,0.0,1.0,0.0,0.017583,0.003674,0.0,48.032834,0.002937,3e-06,0.486047,1.0,0.0
1783468540.393669,73,1,730.0,821.686065,573.062489,2813.993375,942.020529,2794.925538,928.565376,3000.0,-205.074462,-2.09176,-2.01103,0.049328,0.658986,48.030466,0.161488,4.8e-05,8.375989,0.0,0.0,1.0,0.0,0.384301,0.004058,0.0,48.094027,0.0,3e-06,0.486047,1.0,0.0
1783468540.403669,74,1,740.0,841.641478,556.175666,2843.383371,901.906486,2799.771321,926.432664,3000.0,-200.228679,-2.042333,-2.91506,0.047141,0.537974,48.01559,0.277097,4.9e-05,8.509039,0.0,0.0,1.0,0.0,0.708062,0.004766,0.017816,47.994562,0.0,3e-06,0.486047,1.0,0.0
1783468540.413669,75,1,750.0,848.176776,574.57798,2827.255921,919.324769,2802.519781,925.864033,3000.0,-197.480219,-2.014298,-1.997074,0.045643,0.52543,48.11042,0.175575,5e-05,8.593509,0.0,0.0,1.0,0.0,0.114448,0.004881,0.026568,48.00466,0.006965,3e-06,0.48939,1.0,0.0
1783468540.423669,76,1,760.0,853.983572,595.54865,2809.156485,940.339973,2803.183452,927.022108,3000.0,-196.816548,-2.007529,-2.023498,0.044126,0.27515,48.054762,0.133381,5e-05,8.657605,0.0,0.0,1.0,0.0,0.041511,0.004922,0.0,48.042558,0.0,3e-06,0.48939,1.0,0.0
1783468540.433669,77,1,770.0,857.784695,578.453692,2785.015243,901.486274,2801.366631,924.979241,3000.0,-198.633369,-2.02606,-1.506215,0.042996,0.268659,48.051746,0.253956,5.1e-05,8.779635,0.0,0.0,1.0,0.0,0.428983,0.005351,0.029986,47.998165,0.0,3e-06,0.48939,1.0,0.0
1783468540.443669,78,1,780.0,863.746775,607.718148,2768.419151,934.950996,2798.071883,925.776982,3000.0,-201.928117,-2.059667,-1.195636,0.042099,0.5547,48.013662,0.162004,5.1e-05,8.857419,0.0,0.0,1.0,0.0,-0.399569,0.004952,0.042003,47.992882,0.0,3e-06,0.48939,1.0,0.0
1783468540.453669,79,1,790.0,881.337601,629.125851,2789.043042,955.634204,2797.168999,928.165559,3000.0,-202.831001,-2.068876,-1.780634,0.040764,0.403505,47.986865,0.216033,5.2e-05,8.961087,0.0,0.0,1.0,0.0,-0.337317,0.004615,0.0,48.00979,0.0,3e-06,0.48939,1.0,0.0
1783468540.463669,80,1,800.0,888.84873,618.649656,2777.652282,927.974484,2795.217327,928.150273,3000.0,-204.782673,-2.088783,-1.713695,0.039479,0.632416,47.999766,0.157526,5.2e-05,9.036699,0.0,0.0,1.0,0.0,-0.002091,0.004612,0.0,48.011954,0.015776,3e-06,0.496965,1.0,0.0
1783468540.473669,81,1,810.0,895.726727,605.692333,2764.588662,897.321974,2792.154461,925.68401,3000.0,-207.845539,-2.120025,-2.284876,0.037765,0.636291,48.008497,0.323406,5.3e-05,9.191962,0.0,0.0,1.0,0.0,0.111407,0.004724,0.0,47.975021,0.0,3e-06,0.496965,1.0,0.0
1783468540.483669,82,1,820.0,909.53456,636.427457,2772.97122,931.357254,2790.236137,926.137869,3000.0,-209.763863,-2.139591,-1.343891,0.036757,0.555025,48.030205,0.168455,5.4e-05,9.272871,0.0,0.0,1.0,0.0,0.049476,0.004773,0.0,47.985002,0.0,3e-06,0.496965,1.0,0.0
