PC_Timestamp,Seq_Num,Packet_Type,time_ms,engine_count,gear_count,engine_rpm,secondary_rpm,filtered_engine_rpm,filtered_secondary_rpm,target_rpm,engine_rpm_error,ecvt_velocity_command,ecvt_velocity,ecvt_pos,ecvt_iq,ecvt_bus_voltage,ecvt_bus_current,ecvt_total_charge_used,ecvt_total_power_used,ecvt_inbound_limit_switch,ecvt_outbound_limit_switch,ecvt_engage_limit_switch,centerlock_velocity_command,centerlock_velocity,centerlock_pos,centerlock_iq,centerlock_bus_voltage,centerlock_bus_current,centerlock_total_charge_used,centerlock_total_power_used,centerlock_inbound_limit_switch,centerlock_outbound_limit_switch
1783468537.520171,10,1,100.0,108.336135,82.485921,2708.403372,989.831056,2814.930086,967.741773,3000.0,-185.069914,-2.220839,-2.29695,0.140934,0.528441,48.013016,0.187297,5e-06,0.826702,0.0,0.0,0.0,0.0,-0.047059,0.000236,0.072703,47.953129,0.0,0.0,0.061277,1.0,0.0
1783468537.530171,11,1,110.0,119.49619,95.91107,2715.822508,1046.302579,2805.019328,974.026637,3000.0,-194.980672,-2.339768,-1.986058,0.139444,0.690452,48.035312,0.202751,5e-06,0.924094,0.0,0.0,0.0,0.0,0.146285,0.000383,0.011812,48.020713,0.006873,0.0,0.064577,1.0,0.0
1783468537.540171,12,1,120.0,133.192775,102.450814,2774.849486,1024.508139,2802.002344,978.065157,3000.0,-197.997656,-2.375972,-2.188608,0.137803,0.618023,47.973201,0.172899,6e-06,1.00704,0.0,0.0,0.0,0.0,-0.080458,0.000302,0.0,47.973693,0.0,0.0,0.064577,1.0,0.0
1783468537.550171,13,1,130.0,144.791678,111.527247,2784.455346,1029.482281,2800.247644,982.178527,3000.0,-199.752356,-2.397028,-2.150945,0.13619,0.691126,48.001248,0.202765,6e-06,1.104369,0.0,0.0,0.0,0.0,-0.2225,8e-05,0.021836,47.99666,0.008255,0.0,0.06854,1.0,0.0
1783468537.560171,14,1,140.0,159.670357,120.289164,2851.25637,1031.04998,2805.348517,986.088243,3000.0,-194.651483,-2.335818,-1.852514,0.1348,0.385161,47.988565,0.199304,7e-06,1.200013,0.0,0.0,0.0,0.0,-0.133042,0.0,0.0,48.006504,0.0,0.0,0.06854,1.0,0.0
1783468537.570171,15,1,150.0,169.93312,126.560052,2832.218664,1012.480418,2808.035531,988.199617,3000.0,-191.964469,-2.303574,-1.363872,0.133777,0.551028,47.974133,0.242229,8e-06,1.31622,0.0,0.0,0.0,0.0,-0.091092,0.0,0.0,47.998583,0.0,0.0,0.06854,1.0,0.0
1783468537.580171,16,1,160.0,179.882022,136.805559,2810.656589,1026.041693,2808.297637,991.226983,3000.0,-191.702363,-2.300428,-1.858656,0.132383,0.676362,47.965428,0.102203,8e-06,1.365242,0.0,0.0,0.0,0.0,0.059543,6e-05,0.0,47.99718,0.0,0.0,0.06854,1.0,0.0
1783468537.590171,17,1,170.0,187.959513,141.827847,2764.110486,1001.137743,2803.878922,992.019844,3000.0,-196.121078,-2.353453,-1.867329,0.130983,0.605942,48.020129,0.322612,9e-06,1.520161,0.0,0.0,0.0,0.0,0.131695,0.000191,0.020644,48.008323,0.016453,0.0,0.076438,1.0,0.0
1783468537.600171,18,1,180.0,199.38764,149.513232,2769.272782,996.754878,2800.418308,992.398647,3000.0,-199.581692,-2.39498,-2.360997,0.129212,0.305293,47.995119,0.243893,9e-06,1.637218,0.0,0.0,0.0,0.0,0.098759,0.00029,0.055949,47.980626,0.0,0.0,0.076438,1.0,0.0
1783468537.610171,19,1,190.0,209.445115,161.120139,2755.85678,1017.600879,2795.962155,994.414825,3000.0,-204.037845,-2.448454,-2.787925,0.127121,0.384485,47.95989,0.34512,1e-05,1.802737,0.0,0.0,0.0,0.0,0.237433,0.000527,0.0,47.979135,0.001875,0.0,0.077338,1.0,0.0
1783468537.620171,20,1,200.0,222.957407,170.314525,2786.967587,1021.887152,2795.062698,996.612612,3000.0,-204.937302,-2.459248,-2.461878,0.125275,0.418962,48.060568,0.243098,1.1e-05,1.919571,0.0,0.0,0.0,0.0,0.223256,0.000751,0.0,48.009344,0.00784,0.0,0.081102,1.0,0.0
1783468537.630171,21,1,210.0,233.05277,181.746624,2774.437733,1038.552136,2793.000202,999.967774,3000.0,-206.999798,-2.483998,-1.560979,0.124104,0.537755,48.012552,0.328197,1.2e-05,2.077147,0.0,0.0,0.0,0.0,-0.214937,0.000536,0.041236,48.045495,0.047855,1e-06,0.104095,1.0,0.0
1783468537.640171,22,1,220.0,249.046101,184.599191,2830.069333,1006.904679,2796.707115,1000.522726,3000.0,-203.292885,-2.439515,-1.530764,0.122956,0.494275,48.04032,0.252578,1.3e-05,2.198486,0.0,0.0,0.0,0.0,0.198376,0.000734,0.0,48.007024,0.016349,1e-06,0.111943,1.0,0.0
1783468537.650171,23,1,230.0,258.096552,198.408464,2805.397307,1035.174597,2797.576134,1003.294876,3000.0,-202.423866,-2.429086,-1.060685,0.12216,0.422362,48.010494,0.159012,1.3e-05,2.274829,0.0,0.0,0.0,0.0,0.138491,0.000873,0.080771,48.00794,0.036154,1e-06,0.1293,1.0,0.0
1783468537.660171,24,1,240.0,273.935825,205.585691,2853.498173,1027.928457,2803.168338,1005.265562,3000.0,-196.831662,-2.36198,-1.425297,0.121091,0.635813,47.977414,0.174995,1.4e-05,2.358787,0.0,0.0,0.0,0.0,-0.087156,0.000785,0.0,48.024786,0.0,1e-06,0.1293,1.0,0.0
1783468537.670171,25,1,250.0,273.210074,206.531783,2732.100743,991.35256,2796.061579,1004.152522,3000.0,-203.938421,-2.447261,-1.819573,0.119727,0.505556,47.99957,0.225426,1.4e-05,2.46699,0.0,0.0,0.0,0.0,-0.112147,0.000673,0.0,48.007383,0.0,1e-06,0.1293,1.0,0.0
1783468537.680171,26,1,260.0,291.73786,221.039779,2805.17173,1020.183597,2796.972594,1005.435008,3000.0,-203.027406,-2.436329,-1.869973,0.118324,0.539005,48.090669,0.34737,1.5e-05,2.634042,0.0,0.0,0.0,0.0,0.250316,0.000924,0.0,48.023763,0.042155,1e-06,0.149545,1.0,0.0
1783468537.690171,27,1,270.0,303.776545,224.421623,2812.745786,997.429437,2798.549913,1004.794562,3000.0,-201.450087,-2.417401,-2.032951,0.116799,0.848504,48.000225,0.166515,1.6e-05,2.71397,0.0,0.0,0.0,0.0,-0.047677,0.000876,0.049138,48.002382,0.0,1e-06,0.149545,1.0,0.0
1783468537.700171,28,1,280.0,306.252634,239.236817,2734.398522,1025.300645,2792.134774,1006.435049,3000.0,-207.865226,-2.494383,-2.727373,0.114754,0.662558,48.055872,0.267241,1.6e-05,2.842395,0.0,0.0,0.0,0.0,-0.007436,0.000869,0.0,47.989137,0.0,1e-06,0.149545,1.0,0.0
1783468537.710171,29,1,290.0,321.826505,243.379609,2774.366421,1007.088036,2790.357938,1006.487288,3000.0,-209.642062,-2.515705,-1.255534,0.113812,0.771124,48.010115,0.278624,1.7e-05,2.976163,0.0,0.0,0.0,0.0,-0.074864,0.000794,0.006405,48.054473,0.030185,1e-06,0.16405,1.0,0.0
1783468537.720171,30,1,300.0,340.408356,258.704874,2836.736299,1034.819495,2794.995775,1008.753865,3000.0,-205.004225,-2.460051,-1.546696,0.112652,0.454215,48.039105,0.159452,1.8e-05,3.052762,0.0,0.0,0.0,0.0,0.044889,0.000839,0.017141,48.017119,0.0,1e-06,0.16405,1.0,0.0
1783468537.730171,31,1,310.0,351.768208,259.230204,2836.840391,1003.471759,2799.180236,1008.331296,3000.0,-200.819764,-2.409837,-3.0101,0.110395,0.511397,48.005418,0.156322,1.8e-05,3.127805,0.0,0.0,0.0,0.0,0.062584,0.000901,0.0,47.997069,0.0,1e-06,0.16405,1.0,0.0
1783468537.740171,32,1,320.0,362.652111,273.330805,2833.21962,1024.990518,2802.584174,1009.664034,3000.0,-197.415826,-2.36899,-1.964839,0.108921,0.377246,47.979626,0.221174,1.9e-05,3.233924,0.0,0.0,0.0,0.0,-0.412677,0.000488,0.0,48.050312,0.0,1e-06,0.16405,1.0,0.0
1783468537.750171,33,1,330.0,371.011183,279.821314,2810.690779,1017.53205,2803.394835,1010.293475,3000.0,-196.605165,-2.359262,-1.473968,0.107816,0.637646,48.019684,0.213571,1.9e-05,3.33648,0.0,0.0,0.0,0.0,0.15557,0.000644,0.047055,47.992543,0.015533,1e-06,0.171505,1.0,0.0
1783468537.760171,34,1,340.0,385.040923,294.309492,2831.183255,1038.739384,2806.173677,1012.569148,3000.0,-193.826323,-2.325916,-1.74112,0.10651,0.440764,48.016097,0.214098,2e-05,3.439281,0.0,0.0,0.0,0.0,-0.001668,0.000642,0.074315,48.035235,0.001177,1e-06,0.17207,1.0,0.0
1783468537.770171,35,1,350.0,395.927611,301.713601,2828.054366,1034.446633,2808.361746,1014.319347,3000.0,-191.638254,-2.299659,-1.592963,0.105315,0.459757,47.994521,0.122133,2e-05,3.497898,0.0,0.0,0.0,0.0,0.010825,0.000653,0.099575,47.970481,0.046653,1e-06,0.19445,1.0,0.0
1783468537.780171,36,1,360.0,402.206187,305.374002,2793.098524,1017.913341,2806.835424,1014.606866,3000.0,-193.164576,-2.317975,-1.284059,0.104352,0.388501,47.989313,0.290987,2.1e-05,3.637541,0.0,0.0,0.0,0.0,-0.049729,0.000603,0.039434,48.100854,0.0,1e-06,0.19445,1.0,0.0
1783468537.790171,37,1,370.0,422.622988,325.362702,2855.560731,1055.230386,2811.707954,1017.856748,3000.0,-188.292046,-2.259505,-1.777557,0.103019,0.479624,48.044894,0.259585,2.2e-05,3.762258,0.0,0.0,0.0,0.0,0.340076,0.000944,0.0,47.999769,0.032579,1e-06,0.210088,1.0,0.0
1783468537.800171,38,1,380.0,431.498442,323.199897,2838.805538,1020.631253,2814.417713,1018.078708,3000.0,-185.582287,-2.226987,-1.368225,0.101993,0.565855,47.977662,0.130652,2.2e-05,3.824942,0.0,0.0,0.0,0.0,0.024052,0.000968,0.0,48.009465,0.014035,1e-06,0.216826,1.0,0.0
1783468537.810171,39,1,390.0,436.265898,330.377381,2796.576267,1016.545787,2812.633568,1017.956074,3000.0,-187.366432,-2.248397,-1.204171,0.10109,0.416937,47.966456,0.174522,2.3e-05,3.908654,0.0,0.0,0.0,0.0,0.130606,0.001098,0.101896,48.047827,0.0,1e-06,0.216826,1.0,0.0
1783468537.820171,40,1,400.0,452.287808,338.773697,2826.798802,1016.321092,2814.050092,1017.825276,3000.0,-185.949908,-2.231399,-1.335437,0.100088,0.528464,48.007032,0.190388,2.3e-05,4.000054,0.0,0.0,0.0,0.0,0.295049,0.001393,0.0,47.984871,0.0,1e-06,0.216826,1.0,0.0
1783468537.830171,41,1,410.0,468.415202,358.658523,2856.190254,1049.732263,2818.264108,1020.377835,3000.0,-181.735892,-2.180831,-1.455087,0.098997,0.603995,48.015876,0.147144,2.4e-05,4.070706,0.0,0.0,1.0,0.0,0.039948,0.001433,0.102368,47.982075,0.028293,1e-06,0.230402,1.0,0.0
1783468537.840171,42,1,420.0,467.38552,362.468418,2782.056666,1035.62405,2814.643364,1021.597532,3000.0,-185.356636,-2.22428,-1.112195,0.098163,0.530691,47.941544,0.22937,2.4e-05,4.18067,0.0,0.0,1.0,0.0,-0.1905,0.001243,0.048584,48.013578,0.0,1e-06,0.230402,1.0,0.0
1783468537.850171,43,1,430.0,487.621988,361.556491,2835.011559,1008.994858,2816.680183,1020.589318,3000.0,-183.319817,-2.199838,-1.82697,0.096792,0.575438,48.029085,0.314257,2.5e-05,4.331604,0.0,0.0,1.0,0.0,0.165252,0.001408,0.122337,47.967402,0.0,1e-06,0.230402,1.0,0.0
1783468537.860171,44,1,440.0,498.998402,368.787405,2835.218193,1005.783832,2818.533984,1019.404879,3000.0,-181.466016,-2.177592,-1.510796,0.095659,0.43461,48.010424,0.206657,2.6e-05,4.430822,0.0,0.0,1.0,0.0,0.092311,0.0015,0.047307,47.987398,0.022552,1e-06,0.241224,1.0,0.0
1783468537.870171,45,1,450.0,500.882762,380.742966,2782.682009,1015.314577,2814.948787,1019.077655,3000.0,-185.051213,-2.220615,-2.195457,0.094013,0.560607,48.019824,0.186976,2.6e-05,4.520607,0.0,0.0,1.0,0.0,0.048127,0.001548,0.0,47.948536,0.040624,2e-06,0.260702,1.0,0.0
1783468537.880171,46,1,460.0,520.884363,398.982045,2830.893276,1040.822726,2816.543236,1020.817261,3000.0,-183.456764,-2.201481,-1.13603,0.093161,0.769675,48.026166,0.205688,2.7e-05,4.619391,0.0,0.0,1.0,0.0,-0.122679,0.001426,0.0,48.028091,0.002403,2e-06,0.261857,1.0,0.0
1783468537.890171,47,1,470.0,529.812998,394.722122,2818.154243,1007.801163,2816.704336,1019.775973,3000.0,-183.295664,-2.199548,-1.853581,0.09177,0.637619,48.046565,0.242636,2.7e-05,4.735969,0.0,0.0,1.0,0.0,0.334712,0.00176,0.053919,47.953034,0.031971,2e-06,0.277188,1.0,0.0
1783468537.900171,48,1,480.0,540.179824,416.320443,2813.436583,1040.801108,2816.377561,1021.457984,3000.0,-183.622439,-2.203469,-2.029055,0.090249,0.442433,47.949253,0.195197,2.8e-05,4.829565,0.0,0.0,1.0,0.0,0.130903,0.001891,0.014925,48.045948,0.004433,2e-06,0.279318,1.0,0.0
1783468537.910171,49,1,490.0,560.105515,424.224821,2857.681199,1038.917929,2820.507925,1022.854779,3000.0,-179.492075,-2.153905,-1.388534,0.089207,0.598149,48.002108,0.296872,2.9e-05,4.972069,0.0,0.0,1.0,0.0,0.222661,0.002114,0.0,47.918265,0.014399,2e-06,0.286217,1.0,0.0
1783468537.920171,50,1,500.0,569.484391,423.098069,2847.421956,1015.435366,2823.199328,1022.261226,3000.0,-176.800672,-2.121608,-0.52976,0.08881,0.429296,48.052396,0.281881,3e-05,5.10752,0.0,0.0,1.0,0.0,-0.11672,0.001997,0.0,47.992159,0.0,2e-06,0.286217,1.0,0.0
1783468537.930171,51,1,510.0,582.261312,426.834114,2854.222118,1004.315563,2826.301607,1020.825573,3000.0,-173.698393,-2.084381,-1.150424,0.087947,0.743504,48.014586,0.191593,3e-05,5.199512,0.0,0.0,1.0,0.0,0.131234,0.002128,0.006142,47.966421,0.0,2e-06,0.286217,1.0,0.0
1783468537.940171,52,1,520.0,600.387209,438.718783,2886.476965,1012.42796,2832.319143,1020.153764,3000.0,-167.680857,-2.01217,-1.485921,0.086833,0.518329,48.050566,0.226494,3.1e-05,5.308344,0.0,0.0,1.0,0.0,-0.190779,0.001938,0.022634,48.023773,0.0,2e-06,0.286217,1.0,0.0
1783468537.950171,53,1,530.0,604.142986,439.959339,2849.731067,996.134353,2834.060335,1018.232211,3000.0,-165.939665,-1.991276,-1.501559,0.085706,0.29463,47.974904,0.232594,3.1e-05,5.419931,0.0,0.0,1.0,0.0,-0.316749,0.001621,0.018503,48.035952,0.0,2e-06,0.286217,1.0,0.0
1783468537.960171,54,1,540.0,610.989702,471.002932,2828.656029,1046.673183,2833.519904,1020.507489,3000.0,-166.480096,-1.997761,-1.779938,0.084371,0.456408,48.051461,0.233476,3.2e-05,5.532119,0.0,0.0,1.0,0.0,0.31943,0.00194,0.0,48.083731,0.023002,2e-06,0.297278,1.0,0.0
1783468537.970171,55,1,550.0,621.055805,460.349157,2822.980933,1004.398161,2832.466007,1019.218743,3000.0,-167.533993,-2.010408,-1.180604,0.083486,0.446403,47.994228,0.250696,3.3e-05,5.652439,0.0,0.0,1.0,0.0,0.222394,0.002163,0.049124,47.956312,0.0,2e-06,0.297278,1.0,0.0
1783468537.980171,56,1,560.0,625.127659,478.998693,2790.748479,1026.42577,2828.294254,1019.795305,3000.0,-171.705746,-2.060469,-0.968547,0.08276,0.599935,48.070383,0.134125,3.3e-05,5.716914,0.0,0.0,1.0,0.0,0.017828,0.002181,0.0,47.996474,0.009338,2e-06,0.30176,1.0,0.0
1783468537.990171,57,1,570.0,647.901224,472.415295,2841.672037,994.558517,2829.632033,1017.776362,3000.0,-170.367967,-2.044416,-1.032785,0.081985,0.386689,48.041314,0.112345,3.3e-05,5.770886,0.0,0.0,1.0,0.0,0.060091,0.002241,0.012943,48.075799,0.0,2e-06,0.30176,1.0,0.0
1783468538.000171,58,1,580.0,654.044962,485.030773,2819.159318,1003.511945,2828.584761,1016.635208,3000.0,-171.415239,-2.056983,-2.310911,0.080252,0.596764,48.01528,0.221988,3.4e-05,5.877474,0.0,0.0,1.0,0.0,0.025824,0.002267,0.0,47.987717,0.0,2e-06,0.30176,1.0,0.0
1783468538.010171,59,1,590.0,673.074121,509.33903,2852.008988,1035.94379,2830.927184,1018.179895,3000.0,-169.072816,-2.028874,-1.696504,0.078979,0.661951,48.024587,0.158859,3.4e-05,5.953765,0.0,0.0,1.0,0.0,0.114136,0.002381,0.037733,47.949309,0.015153,2e-06,0.309025,1.0,0.0
1783468538.020171,60,1,600.0,684.35882,510.090623,2851.495084,1020.181245,2832.983974,1018.340003,3000.0,-167.016026,-2.004192,-1.185874,0.07809,0.575879,47.960158,0.237538,3.5e-05,6.067689,0.0,0.0,1.0,0.0,-0.145182,0.002235,0.0,48.010619,0.0,2e-06,0.309025,1.0,0.0
1783468538.030171,61,1,610.0,690.410524,515.685995,2829.551329,1014.464253,2832.640709,1018.029943,3000.0,-167.359291,-2.008311,-2.134963,0.076489,0.461457,48.000357,0.194237,3.6e-05,6.160923,0.0,0.0,1.0,0.0,-0.172647,0.002063,0.010293,47.993014,0.030942,2e-06,0.323876,1.0,0.0
1783468538.040171,62,1,620.0,696.189104,532.010918,2807.214131,1029.698552,2830.098052,1018.963432,3000.0,-169.901948,-2.038823,-2.000049,0.074989,0.193289,48.043335,0.193757,3.6e-05,6.25401,0.0,0.0,1.0,0.0,0.025605,0.002088,0.050774,47.949073,0.0,2e-06,0.323876,1.0,0.0
1783468538.050171,63,1,630.0,704.100675,532.243984,2794.050296,1013.798065,2826.493276,1018.550202,3000.0,-173.506724,-2.082081,-0.476813,0.074631,0.455509,48.029856,0.172265,3.7e-05,6.336749,0.0,0.0,1.0,0.0,0.006445,0.002095,0.0,48.058863,0.0,2e-06,0.323876,1.0,0.0
1783468538.060171,64,1,640.0,729.757398,541.736724,2850.614835,1015.756358,2828.905432,1018.326695,3000.0,-171.094568,-2.053135,-1.684287,0.073368,0.363277,48.042444,0.191139,3.7e-05,6.428577,0.0,0.0,1.0,0.0,0.178076,0.002273,0.002273,47.974598,0.0,2e-06,0.323876,1.0,0.0
1783468538.070171,65,1,650.0,737.704229,541.792832,2837.323956,1000.232921,2829.747284,1016.879193,3000.0,-170.252716,-2.043033,-1.388873,0.072326,0.167981,48.03769,0.21387,3.8e-05,6.531315,0.0,0.0,1.0,0.0,-0.028215,0.002245,0.026006,47.939547,0.0,2e-06,0.323876,1.0,0.0
1783468538.080171,66,1,660.0,748.350521,571.765387,2834.661063,1039.573431,2830.238662,1018.694732,3000.0,-169.761338,-2.037136,-1.587298,0.071136,0.470415,48.017761,0.242808,3.8e-05,6.647906,0.0,0.0,1.0,0.0,-0.220578,0.002024,0.0,48.042328,0.01433,2e-06,0.33076,1.0,0.0
1783468538.090171,67,1,670.0,744.378105,573.465961,2777.530243,1027.103213,2824.96782,1019.36741,3000.0,-175.03218,-2.100386,-0.967601,0.07041,0.703267,48.012649,0.27493,3.9e-05,6.779907,0.0,0.0,1.0,0.0,-0.237052,0.001787,0.03503,48.040551,0.0,2e-06,0.33076,1.0,0.0
1783468538.100171,68,1,680.0,755.382184,597.739371,2777.140382,1054.834185,2820.185076,1022.204752,3000.0,-179.814924,-2.157779,-1.171552,0.069531,0.745839,48.007483,0.182557,4e-05,6.867548,0.0,0.0,1.0,0.0,0.439353,0.002226,0.0,47.927339,0.0,2e-06,0.33076,1.0,0.0
1783468538.110171,69,1,690.0,782.648866,591.265002,2835.684297,1028.286961,2821.734998,1022.691329,3000.0,-178.265002,-2.13918,-2.738905,0.067477,0.509226,47.936785,0.327625,4.1e-05,7.024601,0.0,0.0,1.0,0.0,-0.306917,0.00192,0.0,48.004213,0.0,2e-06,0.33076,1.0,0.0
1783468538.120171,70,1,700.0,797.78305,589.260745,2849.225177,1010.161276,2824.484016,1021.688925,3000.0,-175.515984,-2.106192,-1.457541,0.066384,0.511077,48.037557,0.149439,4.1e-05,7.096388,0.0,0.0,1.0,0.0,0.391843,0.002311,0.0,47.960295,0.0,2e-06,0.33076,1.0,0.0
1783468538.130171,71,1,710.0,800.509849,577.504317,2818.696653,976.063635,2823.90528,1018.038902,3000.0,-176.09472,-2.113137,-1.838014,0.065006,0.601064,48.031108,0.221484,4.2e-05,7.202769,0.0,0.0,1.0,0.0,0.197585,0.002509,0.018164,47.940936,0.0,2e-06,0.33076,1.0,0.0
1783468538.140171,72,1,720.0,809.502116,586.995437,2810.771238,978.325728,2822.591876,1014.861848,3000.0,-177.408124,-2.128897,-1.688978,0.063739,0.703666,48.005891,0.256647,4.2e-05,7.325974,0.0,0.0,1.0,0.0,-0.712874,0.001796,0.0,47.986466,0.002309,2e-06,0.331868,1.0,0.0
1783468538.150171,73,1,730.0,812.642381,629.267111,2783.021852,1034.411689,2818.634873,1016.425835,3000.0,-181.365127,-2.176382,-1.803503,0.062386,0.415533,48.017682,0.247092,4.3e-05,7.444622,0.0,0.0,1.0,0.0,-0.219224,0.001577,0.0,47.980006,0.032451,2e-06,0.347438,1.0,0.0
1783468538.160171,74,1,740.0,831.156283,614.362445,2807.960415,996.263424,2817.567427,1014.812842,3000.0,-182.432573,-2.189191,-1.75429,0.061071,0.36025,48.041024,0.207769,4.4e-05,7.544436,0.0,0.0,1.0,0.0,0.089112,0.001666,0.009875,47.964817,0.00324,2e-06,0.348992,1.0,0.0
1783468538.170171,75,1,750.0,841.905779,637.268251,2806.352597,1019.629202,2816.445944,1015.198151,3000.0,-183.554056,-2.202649,-1.681997,0.059809,0.444217,47.952945,0.124768,4.4e-05,7.604267,0.0,0.0,1.0,0.0,-0.003934,0.001662,0.066669,48.032027,0.0,2e-06,0.348992,1.0,0.0
1783468538.180171,76,1,760.0,854.30754,642.890234,2810.222172,1015.089843,2815.823567,1015.189486,3000.0,-184.176433,-2.210117,-2.425252,0.05799,0.394917,47.948671,0.224723,4.5e-05,7.712018,0.0,0.0,1.0,0.0,0.41681,0.002079,0.0,47.939227,0.006167,2e-06,0.351949,1.0,0.0
1783468538.190171,77,1,770.0,871.692072,641.875335,2830.169064,1000.325197,2817.258117,1014.000343,3000.0,-182.741883,-2.192903,-1.417668,0.056927,0.505878,48.008914,0.203433,4.5e-05,7.809684,0.0,0.0,1.0,0.0,0.31828,0.002397,0.112402,47.8801,0.0,2e-06,0.351949,1.0,0.0
1783468538.200171,78,1,780.0,881.902741,644.797637,2826.611349,991.996364,2818.19344,1012.240025,3000.0,-181.80656,-2.181679,-1.989345,0.055435,0.522364,48.050317,0.232518,4.6e-05,7.92141,0.0,0.0,1.0,0.0,-0.301381,0.002096,0.001269,48.025936,0.026826,2e-06,0.364832,1.0,0.0
1783468538.210171,79,1,790.0,870.694054,684.211434,2755.360932,1039.308508,2811.910189,1014.405503,3000.0,-188.089811,-2.257078,-2.017534,0.053922,0.714858,47.966924,0.133419,4.6e-05,7.985407,0.0,0.0,1.0,0.0,-0.032221,0.002064,0.03915,47.969011,0.001891,2e-06,0.365739,1.0,0.0
1783468538.220171,80,1,800.0,875.389037,660.514264,2735.590742,990.771396,2804.278244,1012.514775,3000.0,-195.721756,-2.348661,-2.120823,0.052331,0.501063,48.078359,0.257883,4.7e-05,8.109393,0.0,0.0,1.0,0.0,-0.028595,0.002035,0.00226,47.951682,0.039561,2e-06,0.384709,1.0,0.0
1783468538.230171,81,1,810.0,898.71587,677.287205,2773.814413,1003.388452,2801.231861,1011.784669,3000.0,-198.768139,-2.385218,-0.62672,0.051861,0.440369,48.053705,0.244558,4.8e-05,8.226912,0.0,0.0,1.0,0.0,-0.154466,0.00188,0.0,48.016889,0.052619,2e-06,0.409975,1.0,0.0
