time_ms,engine_count,gear_count,engine_rpm,secondary_rpm,filtered_engine_rpm,filtered_secondary_rpm,target_rpm,engine_rpm_error,velocity_command,inbound_limit_switch,outbound_limit_switch,engage_limit_switch
9218.436873747496,52,41,2299.109119863783,2076.8874596247215,2309.948740944864,2084.277722787664,2693.5892027921554,394.48008292837267,39.44800829283727,0,0,0
9318.637274549099,52,42,2357.5552914012897,2144.8285147363144,2309.5915417961837,2087.86917472788,2694.2883786589846,336.73308725769493,33.673308725769495,0,0,0
9418.837675350702,53,42,2198.5289172326443,2002.1666281295873,2301.6537756702455,2075.612691750561,2694.947745436202,496.4188282035575,49.641882820355754,0,0,0
9519.038076152305,54,43,2335.559878277579,2089.791999045407,2312.395753611404,2085.4133659202134,2695.567168021588,360.00728974400863,36.000728974400865,0,0,0
9619.238476953908,55,43,2300.520208618895,2054.7214377433997,2305.960452074291,2076.490411154717,2696.1465194973653,395.6263108784701,39.562631087847016,0,0,0
9719.43887775551,56,43,2268.504729561002,2023.9599961024344,2297.167717169784,2065.714179674975,2696.685681156203,428.1809515952009,42.81809515952009,0,0,0
9819.639278557115,56,43,2335.7907616477046,2076.3357528991346,2303.6122745069856,2071.321734207226,2697.18454252554,361.3937808778355,36.139378087783555,0,0,0
9919.839679358718,57,43,2157.5754342310906,1889.5317036807062,2288.291888693778,2052.2877948712176,2697.6430013902204,540.0675671591298,54.006756715912985,0,0,0
10020.040080160321,58,44,2330.3627359002576,2115.436606128311,2290.228179209046,2056.8042748402636,2698.060963813437,367.6982279131794,36.76982279131794,0,0,0
10120.240480961924,58,45,2289.0122833514847,2057.7226514556764,2287.251936008573,2053.138274954569,2698.4383441559776,409.42606080449286,40.94260608044929,0,0,0
10220.440881763527,58,46,2210.365124336659,1982.9904311601229,2278.3775364558605,2043.7485721081096,2698.7750650937737,488.4099407571148,48.84099407571148,0,0,0
10320.641282565131,58,46,2285.8825891562137,2007.5622879075956,2271.210266231353,2030.0219494252374,2699.071057633744,413.1884684775305,41.31884684775305,0,0,0
10420.841683366734,58,47,2246.12370121651,1976.4801284006332,2275.9697446297396,2027.4532994523422,2699.3262611279306,453.2025599114204,45.32025599114204,0,0,0
10521.042084168337,59,48,2387.5878812135134,2073.365909407836,2281.1725449233336,2025.8106904885851,2699.540623285923,311.9527420724098,31.195274207240985,0,0,0
10621.24248496994,60,48,2346.981148263782,2109.194202499571,2285.8186388878216,2031.2579669642023,2699.7141001855775,352.7329519217956,35.27329519217956,0,0,0
10721.442885771543,60,48,2274.037888105352,2066.710970172026,2286.3719547422565,2035.5330643711611,2699.8466562820113,425.8087681766592,42.580876817665924,0,0,0
10821.643286573146,60,48,2212.7283823882594,2009.2848188606629,2274.0657168163125,2028.8279709673145,2699.93826441489,487.20988202663057,48.72098820266306,0,0,0
10921.84368737475,60,48,2216.1081525157247,1992.1541171425795,2279.9189886447757,2039.0902123135015,2699.988905813989,483.88075329826415,48.38807532982642,0,0,0
11022.044088176353,60,49,2225.515706727707,1970.6019514033685,2269.4342857275205,2024.6067468410074,2699.998570103042,474.482863375335,47.4482863375335,0,0,0
11122.244488977956,61,49,2210.148676718529,1988.8643601629694,2261.5479250642247,2017.7209177117365,2699.9672553018654,489.8185785833366,48.98185785833366,0,0,0
11222.44488977956,61,49,2189.344669347795,1970.480982442723,2259.4458795653386,2016.4699728399962,2699.894967826767,510.55029847897185,51.05502984789719,0,0,0
11322.645290581162,62,50,2201.110773801275,2002.1722725686632,2250.9686980298447,2015.9309713061034,2699.7817224892256,498.6709486879504,49.86709486879504,0,0,0
11422.845691382765,63,51,2212.9601969656073,2014.6402010342085,2247.6523476047546,2019.7469785694607,2699.627542492863,486.66734552725575,48.66673455272558,0,0,0
11523.04609218437,64,51,2196.9436923520625,1969.2622209769709,2228.5879287186094,2009.3366097263745,2699.4324594286845,502.488767076622,50.248876707662205,0,0,0
11623.246492985973,65,52,2183.787635309093,1964.3683107981471,2212.2685774231404,1994.854020556232,2699.196513268608,515.4088779595154,51.54088779595154,0,0,0
11723.446893787575,65,52,2168.1139474333936,1972.1883652631643,2201.6761833559444,1985.401760065346,2698.919752357275,530.8058049238812,53.08058049238812,0,0,0
11823.647294589178,66,53,2337.8357014472153,2117.7677869270397,2214.18691526184,1996.2500568719831,2698.6022334021413,360.766531954926,36.076653195492604,0,0,0
11923.847695390781,66,54,2132.3259130534484,1913.9722752145879,2205.8086913156126,1988.4318726791844,2698.2440214618628,565.9181084084144,56.59181084084144,0,0,0
12024.048096192386,66,54,2150.501903079188,1870.3931578041713,2198.3073109507604,1978.4109933192644,2697.8451899329607,547.3432868537725,54.73432868537725,0,0,0
12124.248496993989,66,54,2218.699538983128,1976.8741801022902,2199.1623971772206,1977.2119753131967,2697.4058205347856,478.7062815516574,47.87062815516575,0,0,0
12224.448897795592,67,55,2176.328719230308,1983.857236872519,2197.860802165472,1978.5496007561765,2696.926003292772,520.597284062464,52.05972840624641,0,0,0
12324.649298597195,68,55,2209.0496174868294,1992.6394942394488,2198.654686534027,1977.5963229232548,2696.405836519993,487.3562190331636,48.735621903316364,0,0,0
12424.849699398797,68,55,2223.0925988991917,2029.378661018148,2199.6679267273857,1979.0701689216487,2695.845426797017,472.7528278978252,47.27528278978252,0,0,0
12525.0501002004,69,55,2241.4659544941583,2006.962100095074,2204.1201529415953,1982.8401568334589,2695.244888950067,453.7789344559087,45.37789344559087,0,0,0
12625.250501002005,69,56,2211.0635680627647,1992.3653298057825,2206.8477462169626,1985.6398587342223,2694.604346027496,483.5407779647312,48.35407779647312,0,0,0
12725.450901803608,70,57,2118.837668542009,1930.7596395636297,2201.920118327824,1981.496986164269,2693.9239292745733,575.0862607325644,57.50862607325644,0,0,0
12825.65130260521,71,57,2218.9755953876706,2017.7127606165309,2190.0341077218695,1971.4914835332183,2693.203778106594,474.22818271892356,47.42281827189236,0,0,0
12925.851703406814,72,57,2070.1995909361913,1874.9301177721793,2183.8214755101444,1967.5872677889772,2692.444040080311,622.2444491441197,62.224444914411976,0,0,0
13026.052104208416,72,58,2147.5878281921523,1965.4947993511794,2183.5300680214405,1977.097431943678,2691.6448708637026,544.0570426715503,54.40570426715504,0,0,0
13126.252505010021,73,58,2123.2020315124796,1950.9411809161713,2173.980317274375,1974.5041320250662,2690.8064342040766,567.604402691597,56.7604402691597,0,0,0
13226.452905811624,74,58,2089.813157561114,1922.542222108273,2165.328761107456,1968.3726305486416,2689.9289018945196,600.1157443334055,60.01157443334055,0,0,0
13326.653306613227,75,58,2167.121435006831,1900.858903512405,2161.135942859456,1959.1945714759374,2689.0124537386955,521.8910187318647,52.18910187318647,0,0,0
13426.85370741483,76,59,2123.00504575633,1896.1149837601677,2151.1271875451703,1945.8682037501392,2688.0572775140045,565.0522317576742,56.505223175767426,0,0,0
13527.054108216433,77,60,2177.737298910537,1950.1065149195883,2144.754321986808,1940.1826452325906,2687.0635689331093,509.3262700225723,50.932627002257234,0,0,0
13627.254509018036,78,60,2047.1470770249225,1831.4939192384772,2128.3626728830236,1924.0955041758602,2686.0315316038345,638.884454578912,63.88844545789121,0,0,0
13727.45490981964,79,61,2158.0630328554757,1893.1282980605283,2132.2852093143706,1920.33237002555,2684.9613769874454,526.8983441319697,52.68983441319697,0,0,0
13827.655310621243,79,62,2135.075049856436,1960.6011575474242,2123.8951547612473,1914.6212097186394,2683.8533243553225,548.7782744988863,54.87782744988863,0,0,0
13927.855711422846,80,63,2110.889608826864,1869.761493350191,2127.9641565503143,1914.1043472764406,2682.7076007440337,571.8179919171698,57.18179919171698,0,0,0
14028.056112224449,81,64,2027.9682379666224,1828.156392129596,2116.0021975277614,1900.3705065542824,2681.5244409088127,653.5562029421903,65.35562029421904,0,0,0
14128.256513026052,81,65,2080.624704161172,1800.4354521602531,2111.7444647926304,1885.3199336786904,2680.3040872754614,599.6793831142895,59.96793831142895,0,0,0
14228.456913827657,82,65,2010.1468903707691,1793.9199872661593,2103.777838073596,1872.457710194479,2679.046789890676,668.8998995199067,66.88998995199067,0,0,0
14328.65731462926,82,65,1977.5801035384432,1772.0806103979678,2084.8237049267573,1859.5798808830355,2677.7528063708123,700.1727028323692,70.01727028323693,0,0,0
14428.857715430862,83,66,2239.8992346574887,1987.8332437619304,2096.5131238168733,1868.7517068832117,2676.422401849104,436.52316719161536,43.65231671916154,0,0,1
14529.058116232465,83,66,2118.623809290109,1928.8237422049422,2090.60177485483,1866.6234296117468,2675.055848921334,556.432039631225,55.64320396312251,1,0,0
14629.258517034068,83,67,2153.8510207723048,2009.8804525080168,2101.2721692295686,1884.4620829387009,2673.6534275899835,519.8024068176787,51.980240681767874,0,0,0
14729.458917835671,83,67,2036.8855563397985,1806.9295608040652,2089.1544215780004,1875.8422092130545,2672.215425206857,635.3298688670586,63.532986886705864,0,0,0
14829.659318637276,83,67,2087.2375380351987,1852.557485305179,2084.370670395877,1865.03784198883,2670.74213641421,583.5045983790114,58.35045983790115,0,0,0
14929.859719438879,83,68,2081.3688149702857,1925.786478317391,2081.418591010219,1870.64034048555,2669.233863084371,587.8650481140853,58.786504811408534,0,0,0
15030.060120240481,84,68,2070.6254811454296,1880.424167158591,2085.6843153280997,1875.8671179884495,2667.6909142578943,597.0654331124647,59.70654331124647,0,0,0
15130.260521042084,84,68,2034.7680696975767,1821.8084418927872,2081.0986518817404,1878.004416961703,2666.1136060802364,631.3455363826597,63.13455363826597,0,0,0
15230.460921843687,84,68,2017.1942328761024,1777.0881030729768,2081.8033861322738,1876.3212285423847,2664.502261736978,647.3080288608758,64.73080288608757,0,0,0
15330.66132264529,85,68,1919.1360251083952,1749.2019229999719,2075.958978289269,1874.033359802585,2662.857211387606,743.721186279211,74.3721186279211,0,0,0
15430.861723446895,85,68,2047.1247873710715,1848.80706897234,2056.681533560627,1860.1307423236262,2661.178792097864,614.0540047267925,61.405400472679254,0,0,0
15531.062124248498,86,68,2031.7866994039687,1875.1834324737968,2047.9978225720129,1854.7667113505115,2659.4673477706883,627.6806483667197,62.76806483667197,0,0,0
15631.2625250501,86,69,2060.496200756288,1828.3180172786497,2038.6623405704115,1836.6104678275751,2657.723229075743,597.2270283194548,59.72270283194548,0,0,0
15731.462925851703,87,69,1984.8779212735772,1781.183287552637,2033.4615770637895,1834.035840502432,2655.9467933775704,671.0688721039933,67.10688721039934,0,0,0
15831.663326653306,88,70,2079.66936300688,1862.4643650283676,2032.7047595609572,1835.0265284747506,2654.138404662366,574.4690416554863,57.44690416554863,0,0,0
15931.863727454911,88,71,1964.195417948685,1761.2709382180296,2020.9874198587975,1818.5749744648147,2652.2984334634016,688.1030155147166,68.81030155147167,0,0,0
16032.064128256514,89,72,1917.7962022027675,1757.745619095394,2005.7044919645311,1806.3071196584951,2650.427256785101,732.6310545823333,73.26310545823333,0,0,0
16132.264529058117,90,72,2021.4806519445083,1844.6036671000315,2004.3757501892244,1808.5866421792193,2648.5252580257943,627.044606081286,62.704460608128606,0,0,0
16232.46492985972,90,73,1945.170272140951,1731.4406776380483,1997.173354115709,1804.0218996357266,2646.5928268991624,701.4225547582114,70.14225547582114,0,0,0
16332.665330661323,90,73,1899.879301456087,1707.1216726272708,1995.2476817504783,1799.8138745984566,2644.630359354384,744.751057898297,74.4751057898297,0,0,0
16432.865731462927,90,74,1962.89924419012,1759.6849295277705,1986.8251274323834,1790.9016606539997,2642.6382574950057,679.7390133048857,67.97390133048857,0,0,0
16533.06613226453,91,75,1988.5433198309727,1816.3626573845288,1982.5007894750838,1785.0195831450728,2640.6169294965557,652.073609665583,65.20736096655831,0,0,0
16633.266533066133,92,75,1956.8701360685552,1755.895740465948,1972.1381830063103,1777.777355463803,2638.566789522907,681.6966534543519,68.16966534543519,0,0,0
16733.466933867738,93,76,1963.77154760568,1733.8555373261006,1970.0275456395207,1773.044580441149,2636.4882576414184,672.7167100357383,67.27167100357383,0,0,0
16833.66733466934,93,77,2138.461544009049,1914.2561419437038,1975.9067637397377,1778.2237581326826,2634.381759736861,495.9202157278123,49.592021572781235,0,0,0
16933.867735470943,94,77,1968.236500157729,1769.9795359812265,1976.3108719606419,1779.0946179090024,2632.24772742416,664.011227266431,66.4011227266431,0,0,0
17034.068136272545,94,78,1997.9512592818276,1825.6727476840292,1984.3263776685478,1785.887330767866,2630.086597959955,632.1353386781273,63.21353386781273,0,0,0
17134.26853707415,95,79,1816.2853217931772,1672.9315966384238,1963.8068446534148,1768.720123721705,2627.898814153008,811.6134923598308,81.1613492359831,0,0,0
17234.46893787575,95,79,1928.078556624955,1773.9937398177706,1962.0976731018152,1772.9754299396773,2625.6848242734745,697.6062676485196,69.76062676485196,0,0,0
17334.669338677355,95,79,1942.8144659415416,1759.4562779018418,1966.391189550361,1778.208890467134,2623.445081961053,680.6306160195113,68.06306160195113,0,0,0
17434.86973947896,95,80,1880.2094016094861,1676.6504317239303,1958.1222052922974,1769.9054406867504,2621.1800461320354,740.9706445225493,74.09706445225493,0,0,0
17535.07014028056,95,80,1848.9981625135472,1681.5369334636725,1944.167689560555,1756.4228682946646,2618.8901808852784,769.8920183717312,76.98920183717313,0,0,0
17635.270541082165,95,81,1907.0299762829777,1710.5992417150212,1939.1836735819968,1751.8932184195721,2616.5759554071087,709.545979124131,70.9545979124131,0,0,0
17735.470941883766,95,82,1865.9252264308323,1660.5750982443928,1929.3990414645123,1744.5651745114014,2614.2378438751907,748.3126174443585,74.83126174443585,0,0,0
